Chemical,Monitor,"Date Time ",Reading
Appluimonia,4,"2016/12/03 22:00:00","1,69472"
Methylosmolene,9,"2016/12/03 22:00:00","1,44356"
Methylosmolene,2,"2016/12/03 22:00:00","0,844846"
Chlorodinine,5,"2016/12/03 22:00:00","0,809901"
Methylosmolene,1,"2016/12/03 22:00:00","0,8031480000000001"
Chlorodinine,3,"2016/12/03 22:00:00","0,791357"
Chlorodinine,8,"2016/12/03 22:00:00","0,786"
Appluimonia,7,"2016/12/03 22:00:00","0,730727"
Appluimonia,3,"2016/12/03 22:00:00","0,706866"
Methylosmolene,7,"2016/12/03 22:00:00","0,6705549999999999"
AGOC-3A,1,"2016/12/03 22:00:00","0,596496"
Methylosmolene,8,"2016/12/03 22:00:00","0,5793119999999999"
Appluimonia,5,"2016/12/03 22:00:00","0,527374"
Appluimonia,2,"2016/12/03 22:00:00","0,49463199999999996"
Methylosmolene,6,"2016/12/03 22:00:00","0,472396"
Appluimonia,9,"2016/12/03 22:00:00","0,450614"
Chlorodinine,9,"2016/12/03 22:00:00","0,440218"
Appluimonia,6,"2016/12/03 22:00:00","0,39584600000000003"
AGOC-3A,9,"2016/12/03 22:00:00","0,385428"
Chlorodinine,2,"2016/12/03 22:00:00","0,374554"
AGOC-3A,6,"2016/12/03 22:00:00","0,36611"
Chlorodinine,6,"2016/12/03 22:00:00","0,35498599999999997"
AGOC-3A,7,"2016/12/03 22:00:00","0,262724"
Methylosmolene,5,"2016/12/03 22:00:00","0,256628"
AGOC-3A,8,"2016/12/03 22:00:00","0,25128100000000003"
Chlorodinine,7,"2016/12/03 22:00:00","0,215505"
Appluimonia,1,"2016/12/03 22:00:00","0,21124400000000002"
Chlorodinine,1,"2016/12/03 22:00:00","0,19091599999999997"
Appluimonia,8,"2016/12/03 22:00:00","0,166292"
AGOC-3A,5,"2016/12/03 22:00:00","0,08580310000000001"
AGOC-3A,2,"2016/12/03 22:00:00","0,07113219999999999"
Methylosmolene,3,"2016/12/03 23:00:00","4,82986"
Methylosmolene,4,"2016/12/03 23:00:00","2,37185"
Chlorodinine,4,"2016/12/03 23:00:00","2,12657"
AGOC-3A,4,"2016/12/03 23:00:00","1,7942699999999998"
Appluimonia,4,"2016/12/03 23:00:00","1,60572"
AGOC-3A,7,"2016/12/03 23:00:00","1,1737499999999998"
Methylosmolene,5,"2016/12/03 23:00:00","1,09206"
Methylosmolene,7,"2016/12/03 23:00:00","1,04118"
Chlorodinine,9,"2016/12/03 23:00:00","1,04039"
Appluimonia,3,"2016/12/03 23:00:00","1,02134"
Appluimonia,6,"2016/12/03 23:00:00","0,859015"
Methylosmolene,9,"2016/12/03 23:00:00","0,8478030000000001"
AGOC-3A,9,"2016/12/03 23:00:00","0,83666"
Methylosmolene,2,"2016/12/03 23:00:00","0,772941"
AGOC-3A,3,"2016/12/03 23:00:00","0,705066"
Methylosmolene,6,"2016/12/03 23:00:00","0,7021409999999999"
Appluimonia,7,"2016/12/03 23:00:00","0,661029"
Chlorodinine,6,"2016/12/03 23:00:00","0,6396390000000001"
AGOC-3A,8,"2016/12/03 23:00:00","0,62412"
Appluimonia,9,"2016/12/03 23:00:00","0,614064"
Chlorodinine,3,"2016/12/03 23:00:00","0,535931"
AGOC-3A,6,"2016/12/03 23:00:00","0,480046"
Chlorodinine,5,"2016/12/03 23:00:00","0,43566200000000005"
AGOC-3A,5,"2016/12/03 23:00:00","0,429358"
Appluimonia,2,"2016/12/03 23:00:00","0,382702"
Appluimonia,5,"2016/12/03 23:00:00","0,372038"
AGOC-3A,2,"2016/12/03 23:00:00","0,314407"
Chlorodinine,7,"2016/12/03 23:00:00","0,309927"
Chlorodinine,2,"2016/12/03 23:00:00","0,269448"
Chlorodinine,1,"2016/12/03 23:00:00","0,19148300000000001"
Chlorodinine,8,"2016/12/03 23:00:00","0,182153"
Methylosmolene,1,"2016/12/03 23:00:00","0,181146"
Appluimonia,8,"2016/12/03 23:00:00","0,109128"
Appluimonia,1,"2016/12/03 23:00:00","0,105636"
Methylosmolene,8,"2016/12/03 23:00:00","0,0625726"
AGOC-3A,1,"2016/12/03 23:00:00","0,028550700000000002"
Appluimonia,4,2016/12/04,"2,29159"
AGOC-3A,4,2016/12/04,"2,22817"
Methylosmolene,4,2016/12/04,"1,96183"
Chlorodinine,4,2016/12/04,"1,6797900000000001"
Chlorodinine,5,2016/12/04,"1,0354299999999999"
Chlorodinine,3,2016/12/04,"1,01563"
Methylosmolene,7,2016/12/04,"0,982283"
Methylosmolene,5,2016/12/04,"0,9522379999999999"
Chlorodinine,2,2016/12/04,"0,9012220000000001"
Methylosmolene,3,2016/12/04,"0,889213"
Appluimonia,6,2016/12/04,"0,840443"
AGOC-3A,5,2016/12/04,"0,807705"
Appluimonia,8,2016/12/04,"0,777891"
Chlorodinine,9,2016/12/04,"0,628452"
Appluimonia,5,2016/12/04,"0,6174729999999999"
AGOC-3A,9,2016/12/04,"0,571966"
AGOC-3A,6,2016/12/04,"0,56818"
Methylosmolene,2,2016/12/04,"0,516675"
Methylosmolene,9,2016/12/04,"0,44029899999999994"
AGOC-3A,7,2016/12/04,"0,385037"
AGOC-3A,8,2016/12/04,"0,36868"
Appluimonia,1,2016/12/04,"0,346574"
Chlorodinine,7,2016/12/04,"0,278899"
Appluimonia,7,2016/12/04,"0,253772"
Chlorodinine,8,2016/12/04,"0,24829299999999999"
Appluimonia,3,2016/12/04,"0,24024700000000002"
AGOC-3A,3,2016/12/04,"0,238418"
Methylosmolene,6,2016/12/04,"0,230772"
AGOC-3A,2,2016/12/04,"0,182507"
AGOC-3A,1,2016/12/04,"0,143816"
Chlorodinine,1,2016/12/04,"0,14249399999999998"
Chlorodinine,6,2016/12/04,"0,141281"
Appluimonia,9,2016/12/04,"0,119606"
Methylosmolene,1,2016/12/04,"0,104265"
Methylosmolene,8,2016/12/04,"0,0561234"
Appluimonia,2,2016/12/04,"0,0540132"
AGOC-3A,3,"2016/12/04 01:00:00","2,5571099999999998"
Appluimonia,4,"2016/12/04 01:00:00","2,07309"
AGOC-3A,4,"2016/12/04 01:00:00","2,02181"
Chlorodinine,4,"2016/12/04 01:00:00","1,94429"
Methylosmolene,4,"2016/12/04 01:00:00","1,58488"
Methylosmolene,5,"2016/12/04 01:00:00","1,4446700000000001"
Appluimonia,7,"2016/12/04 01:00:00","0,950802"
AGOC-3A,2,"2016/12/04 01:00:00","0,868013"
Methylosmolene,7,"2016/12/04 01:00:00","0,803422"
Appluimonia,3,"2016/12/04 01:00:00","0,75713"
AGOC-3A,8,"2016/12/04 01:00:00","0,7374520000000001"
Chlorodinine,6,"2016/12/04 01:00:00","0,630541"
Chlorodinine,7,"2016/12/04 01:00:00","0,6110070000000001"
Chlorodinine,3,"2016/12/04 01:00:00","0,5868169999999999"
Chlorodinine,1,"2016/12/04 01:00:00","0,578061"
Methylosmolene,6,"2016/12/04 01:00:00","0,570282"
Chlorodinine,5,"2016/12/04 01:00:00","0,543467"
AGOC-3A,6,"2016/12/04 01:00:00","0,5297890000000001"
Appluimonia,9,"2016/12/04 01:00:00","0,515014"
Chlorodinine,2,"2016/12/04 01:00:00","0,49603800000000003"
Appluimonia,6,"2016/12/04 01:00:00","0,45817599999999997"
AGOC-3A,5,"2016/12/04 01:00:00","0,431361"
Methylosmolene,2,"2016/12/04 01:00:00","0,386822"
Chlorodinine,9,"2016/12/04 01:00:00","0,36741"
Appluimonia,1,"2016/12/04 01:00:00","0,35976499999999995"
Chlorodinine,8,"2016/12/04 01:00:00","0,275547"
AGOC-3A,1,"2016/12/04 01:00:00","0,21876199999999998"
AGOC-3A,7,"2016/12/04 01:00:00","0,215862"
Methylosmolene,3,"2016/12/04 01:00:00","0,129186"
Appluimonia,5,"2016/12/04 01:00:00","0,115424"
Methylosmolene,1,"2016/12/04 01:00:00","0,086451"
AGOC-3A,9,"2016/12/04 01:00:00","0,057556100000000006"
Methylosmolene,9,"2016/12/04 01:00:00","0,015293900000000001"
Appluimonia,8,"2016/12/04 01:00:00","0,00968553"
Appluimonia,2,"2016/12/04 01:00:00","0,00580924"
Methylosmolene,8,"2016/12/04 01:00:00","0,00215764"
Methylosmolene,3,"2016/12/04 02:00:00","4,4293000000000005"
Chlorodinine,3,"2016/12/04 02:00:00","2,78111"
Chlorodinine,4,"2016/12/04 02:00:00","2,04937"
Methylosmolene,4,"2016/12/04 02:00:00","1,8353"
Appluimonia,4,"2016/12/04 02:00:00","1,68305"
AGOC-3A,4,"2016/12/04 02:00:00","1,682"
Chlorodinine,5,"2016/12/04 02:00:00","1,3629700000000002"
Appluimonia,5,"2016/12/04 02:00:00","0,9923479999999999"
Appluimonia,9,"2016/12/04 02:00:00","0,986442"
Chlorodinine,9,"2016/12/04 02:00:00","0,926213"
Chlorodinine,8,"2016/12/04 02:00:00","0,819742"
AGOC-3A,3,"2016/12/04 02:00:00","0,797849"
AGOC-3A,7,"2016/12/04 02:00:00","0,758157"
AGOC-3A,2,"2016/12/04 02:00:00","0,744691"
Appluimonia,6,"2016/12/04 02:00:00","0,611229"
Chlorodinine,7,"2016/12/04 02:00:00","0,528373"
Methylosmolene,6,"2016/12/04 02:00:00","0,41118200000000005"
Methylosmolene,8,"2016/12/04 02:00:00","0,374478"
AGOC-3A,6,"2016/12/04 02:00:00","0,321972"
Methylosmolene,2,"2016/12/04 02:00:00","0,292038"
Appluimonia,8,"2016/12/04 02:00:00","0,254882"
Appluimonia,7,"2016/12/04 02:00:00","0,252089"
Appluimonia,1,"2016/12/04 02:00:00","0,244936"
AGOC-3A,8,"2016/12/04 02:00:00","0,24095"
Methylosmolene,1,"2016/12/04 02:00:00","0,21504600000000001"
Methylosmolene,5,"2016/12/04 02:00:00","0,156713"
Chlorodinine,2,"2016/12/04 02:00:00","0,148065"
Appluimonia,3,"2016/12/04 02:00:00","0,145338"
Chlorodinine,1,"2016/12/04 02:00:00","0,140737"
Appluimonia,2,"2016/12/04 02:00:00","0,125817"
Methylosmolene,7,"2016/12/04 02:00:00","0,11443"
AGOC-3A,1,"2016/12/04 02:00:00","0,0690187"
AGOC-3A,5,"2016/12/04 02:00:00","0,0635145"
AGOC-3A,9,"2016/12/04 02:00:00","0,0564905"
Chlorodinine,6,"2016/12/04 02:00:00","0,0342613"
Methylosmolene,9,"2016/12/04 02:00:00","0,029831100000000003"
Appluimonia,3,"2016/12/04 03:00:00","3,58345"
Appluimonia,4,"2016/12/04 03:00:00","2,1262"
Methylosmolene,4,"2016/12/04 03:00:00","2,05187"
Chlorodinine,4,"2016/12/04 03:00:00","1,84425"
AGOC-3A,4,"2016/12/04 03:00:00","1,81378"
Methylosmolene,3,"2016/12/04 03:00:00","1,24868"
Methylosmolene,7,"2016/12/04 03:00:00","1,21984"
AGOC-3A,5,"2016/12/04 03:00:00","1,0598"
AGOC-3A,3,"2016/12/04 03:00:00","0,9069999999999999"
Appluimonia,7,"2016/12/04 03:00:00","0,799374"
AGOC-3A,8,"2016/12/04 03:00:00","0,769933"
Appluimonia,5,"2016/12/04 03:00:00","0,7179490000000001"
Methylosmolene,2,"2016/12/04 03:00:00","0,690116"
AGOC-3A,9,"2016/12/04 03:00:00","0,625377"
Methylosmolene,8,"2016/12/04 03:00:00","0,624397"
Chlorodinine,5,"2016/12/04 03:00:00","0,621278"
AGOC-3A,7,"2016/12/04 03:00:00","0,407038"
Methylosmolene,5,"2016/12/04 03:00:00","0,36130500000000004"
Chlorodinine,6,"2016/12/04 03:00:00","0,345882"
Chlorodinine,1,"2016/12/04 03:00:00","0,297336"
Appluimonia,1,"2016/12/04 03:00:00","0,27661"
Methylosmolene,1,"2016/12/04 03:00:00","0,266852"
Appluimonia,6,"2016/12/04 03:00:00","0,258973"
Appluimonia,9,"2016/12/04 03:00:00","0,250249"
Appluimonia,8,"2016/12/04 03:00:00","0,241723"
Methylosmolene,9,"2016/12/04 03:00:00","0,187124"
Appluimonia,2,"2016/12/04 03:00:00","0,18220099999999997"
Chlorodinine,8,"2016/12/04 03:00:00","0,180056"
Chlorodinine,9,"2016/12/04 03:00:00","0,177527"
Methylosmolene,6,"2016/12/04 03:00:00","0,17299099999999998"
AGOC-3A,6,"2016/12/04 03:00:00","0,161299"
Chlorodinine,7,"2016/12/04 03:00:00","0,11213799999999999"
Chlorodinine,2,"2016/12/04 03:00:00","0,0880488"
AGOC-3A,1,"2016/12/04 03:00:00","0,0812532"
Chlorodinine,3,"2016/12/04 03:00:00","0,0752755"
AGOC-3A,2,"2016/12/04 03:00:00","0,0585035"
Chlorodinine,3,"2016/12/04 04:00:00","2,23025"
Appluimonia,4,"2016/12/04 04:00:00","2,20862"
Chlorodinine,4,"2016/12/04 04:00:00","2,05949"
Methylosmolene,5,"2016/12/04 04:00:00","1,96703"
AGOC-3A,3,"2016/12/04 04:00:00","1,85992"
AGOC-3A,4,"2016/12/04 04:00:00","1,77335"
Methylosmolene,4,"2016/12/04 04:00:00","1,77316"
Appluimonia,3,"2016/12/04 04:00:00","1,57642"
Appluimonia,9,"2016/12/04 04:00:00","1,06392"
Chlorodinine,7,"2016/12/04 04:00:00","0,977755"
AGOC-3A,7,"2016/12/04 04:00:00","0,886151"
Chlorodinine,5,"2016/12/04 04:00:00","0,859302"
Chlorodinine,8,"2016/12/04 04:00:00","0,7739410000000001"
AGOC-3A,2,"2016/12/04 04:00:00","0,727928"
Methylosmolene,2,"2016/12/04 04:00:00","0,524141"
Methylosmolene,3,"2016/12/04 04:00:00","0,514319"
AGOC-3A,6,"2016/12/04 04:00:00","0,41765599999999997"
Methylosmolene,6,"2016/12/04 04:00:00","0,407629"
Appluimonia,8,"2016/12/04 04:00:00","0,391018"
Chlorodinine,9,"2016/12/04 04:00:00","0,38557199999999997"
Appluimonia,7,"2016/12/04 04:00:00","0,369289"
Appluimonia,6,"2016/12/04 04:00:00","0,34995"
AGOC-3A,8,"2016/12/04 04:00:00","0,322078"
Chlorodinine,6,"2016/12/04 04:00:00","0,282274"
Methylosmolene,7,"2016/12/04 04:00:00","0,264453"
AGOC-3A,1,"2016/12/04 04:00:00","0,226554"
Chlorodinine,2,"2016/12/04 04:00:00","0,221997"
AGOC-3A,5,"2016/12/04 04:00:00","0,208391"
Appluimonia,5,"2016/12/04 04:00:00","0,18470999999999999"
Methylosmolene,9,"2016/12/04 04:00:00","0,171876"
Methylosmolene,8,"2016/12/04 04:00:00","0,0662464"
Appluimonia,2,"2016/12/04 04:00:00","0,0658426"
Appluimonia,1,"2016/12/04 04:00:00","0,0638943"
Chlorodinine,1,"2016/12/04 04:00:00","0,0486299"
Methylosmolene,1,"2016/12/04 04:00:00","0,0411172"
AGOC-3A,9,"2016/12/04 04:00:00","0,0162079"
Chlorodinine,3,"2016/12/04 05:00:00","6,92741"
AGOC-3A,3,"2016/12/04 05:00:00","2,1484799999999997"
Appluimonia,4,"2016/12/04 05:00:00","1,87517"
AGOC-3A,4,"2016/12/04 05:00:00","1,81321"
Chlorodinine,4,"2016/12/04 05:00:00","1,71338"
Methylosmolene,4,"2016/12/04 05:00:00","1,6275799999999998"
Appluimonia,5,"2016/12/04 05:00:00","1,15868"
Methylosmolene,3,"2016/12/04 05:00:00","1,1563700000000001"
Appluimonia,3,"2016/12/04 05:00:00","1,09432"
Methylosmolene,7,"2016/12/04 05:00:00","1,04671"
Chlorodinine,5,"2016/12/04 05:00:00","0,773736"
Methylosmolene,2,"2016/12/04 05:00:00","0,710589"
AGOC-3A,6,"2016/12/04 05:00:00","0,5855779999999999"
Methylosmolene,5,"2016/12/04 05:00:00","0,553096"
AGOC-3A,9,"2016/12/04 05:00:00","0,540809"
Chlorodinine,9,"2016/12/04 05:00:00","0,480539"
Methylosmolene,6,"2016/12/04 05:00:00","0,478904"
Appluimonia,8,"2016/12/04 05:00:00","0,444476"
Methylosmolene,1,"2016/12/04 05:00:00","0,39106"
Appluimonia,6,"2016/12/04 05:00:00","0,386411"
Appluimonia,2,"2016/12/04 05:00:00","0,380029"
AGOC-3A,7,"2016/12/04 05:00:00","0,364813"
AGOC-3A,1,"2016/12/04 05:00:00","0,363541"
Chlorodinine,6,"2016/12/04 05:00:00","0,35222000000000003"
AGOC-3A,8,"2016/12/04 05:00:00","0,3468"
Appluimonia,9,"2016/12/04 05:00:00","0,33829299999999995"
Chlorodinine,8,"2016/12/04 05:00:00","0,271945"
Appluimonia,1,"2016/12/04 05:00:00","0,269416"
Appluimonia,7,"2016/12/04 05:00:00","0,26260700000000003"
Chlorodinine,1,"2016/12/04 05:00:00","0,16787599999999997"
Chlorodinine,2,"2016/12/04 05:00:00","0,154477"
Methylosmolene,9,"2016/12/04 05:00:00","0,0718226"
AGOC-3A,2,"2016/12/04 05:00:00","0,0663774"
AGOC-3A,5,"2016/12/04 05:00:00","0,06031279999999999"
Methylosmolene,8,"2016/12/04 05:00:00","0,00721652"
Chlorodinine,7,"2016/12/04 05:00:00","0,00341146"
Chlorodinine,4,"2016/12/04 06:00:00","2,11536"
AGOC-3A,4,"2016/12/04 06:00:00","1,96069"
Methylosmolene,4,"2016/12/04 06:00:00","1,72862"
Appluimonia,4,"2016/12/04 06:00:00","1,69596"
Appluimonia,3,"2016/12/04 06:00:00","1,3881000000000001"
Chlorodinine,7,"2016/12/04 06:00:00","1,12865"
Appluimonia,5,"2016/12/04 06:00:00","0,971717"
AGOC-3A,7,"2016/12/04 06:00:00","0,924769"
Methylosmolene,9,"2016/12/04 06:00:00","0,90244"
AGOC-3A,2,"2016/12/04 06:00:00","0,843504"
Appluimonia,9,"2016/12/04 06:00:00","0,802947"
Chlorodinine,8,"2016/12/04 06:00:00","0,739114"
Methylosmolene,8,"2016/12/04 06:00:00","0,725247"
Chlorodinine,2,"2016/12/04 06:00:00","0,6875979999999999"
Appluimonia,6,"2016/12/04 06:00:00","0,667739"
Methylosmolene,5,"2016/12/04 06:00:00","0,58623"
AGOC-3A,3,"2016/12/04 06:00:00","0,5112289999999999"
Chlorodinine,9,"2016/12/04 06:00:00","0,49565299999999995"
Appluimonia,2,"2016/12/04 06:00:00","0,44782900000000003"
Chlorodinine,3,"2016/12/04 06:00:00","0,44588300000000003"
Chlorodinine,6,"2016/12/04 06:00:00","0,439398"
Methylosmolene,7,"2016/12/04 06:00:00","0,43446999999999997"
AGOC-3A,8,"2016/12/04 06:00:00","0,427791"
Appluimonia,8,"2016/12/04 06:00:00","0,306401"
AGOC-3A,1,"2016/12/04 06:00:00","0,294881"
Appluimonia,7,"2016/12/04 06:00:00","0,245071"
AGOC-3A,6,"2016/12/04 06:00:00","0,23149199999999998"
AGOC-3A,9,"2016/12/04 06:00:00","0,219848"
Methylosmolene,2,"2016/12/04 06:00:00","0,186641"
Methylosmolene,6,"2016/12/04 06:00:00","0,18651299999999998"
Chlorodinine,5,"2016/12/04 06:00:00","0,178577"
Appluimonia,1,"2016/12/04 06:00:00","0,12412999999999999"
AGOC-3A,5,"2016/12/04 06:00:00","0,11131999999999999"
Methylosmolene,3,"2016/12/04 06:00:00","0,100676"
Chlorodinine,1,"2016/12/04 06:00:00","0,0885301"
Methylosmolene,1,"2016/12/04 06:00:00","0,0761409"
AGOC-3A,3,"2016/12/04 07:00:00","3,0393"
Appluimonia,4,"2016/12/04 07:00:00","1,9689800000000002"
Appluimonia,3,"2016/12/04 07:00:00","1,81913"
Methylosmolene,4,"2016/12/04 07:00:00","1,7957100000000001"
Chlorodinine,4,"2016/12/04 07:00:00","1,76953"
AGOC-3A,4,"2016/12/04 07:00:00","1,72203"
AGOC-3A,8,"2016/12/04 07:00:00","1,23248"
Chlorodinine,8,"2016/12/04 07:00:00","1,09616"
Chlorodinine,3,"2016/12/04 07:00:00","1,03033"
Chlorodinine,7,"2016/12/04 07:00:00","0,7036169999999999"
AGOC-3A,9,"2016/12/04 07:00:00","0,6740729999999999"
AGOC-3A,7,"2016/12/04 07:00:00","0,585636"
Appluimonia,6,"2016/12/04 07:00:00","0,520852"
Methylosmolene,1,"2016/12/04 07:00:00","0,501902"
Methylosmolene,6,"2016/12/04 07:00:00","0,47898700000000005"
Appluimonia,9,"2016/12/04 07:00:00","0,466029"
Chlorodinine,2,"2016/12/04 07:00:00","0,412261"
Methylosmolene,2,"2016/12/04 07:00:00","0,374083"
Chlorodinine,5,"2016/12/04 07:00:00","0,34568"
Appluimonia,8,"2016/12/04 07:00:00","0,340092"
Methylosmolene,9,"2016/12/04 07:00:00","0,334289"
AGOC-3A,6,"2016/12/04 07:00:00","0,320335"
Chlorodinine,1,"2016/12/04 07:00:00","0,31195300000000004"
AGOC-3A,5,"2016/12/04 07:00:00","0,29946100000000003"
AGOC-3A,1,"2016/12/04 07:00:00","0,243133"
Appluimonia,1,"2016/12/04 07:00:00","0,20280800000000002"
AGOC-3A,2,"2016/12/04 07:00:00","0,200185"
Appluimonia,5,"2016/12/04 07:00:00","0,19122799999999998"
Methylosmolene,8,"2016/12/04 07:00:00","0,16748900000000003"
Appluimonia,7,"2016/12/04 07:00:00","0,137496"
Methylosmolene,3,"2016/12/04 07:00:00","0,123943"
Chlorodinine,6,"2016/12/04 07:00:00","0,114762"
Methylosmolene,7,"2016/12/04 07:00:00","0,109432"
Methylosmolene,5,"2016/12/04 07:00:00","0,0931153"
Appluimonia,2,"2016/12/04 07:00:00","0,08005519999999999"
Chlorodinine,9,"2016/12/04 07:00:00","0,0795673"
Appluimonia,3,"2016/12/04 08:00:00","3,7836100000000004"
Chlorodinine,4,"2016/12/04 08:00:00","2,3867"
Chlorodinine,3,"2016/12/04 08:00:00","2,09555"
Methylosmolene,4,"2016/12/04 08:00:00","2,0189500000000002"
AGOC-3A,4,"2016/12/04 08:00:00","1,90366"
Appluimonia,4,"2016/12/04 08:00:00","1,70492"
Chlorodinine,7,"2016/12/04 08:00:00","1,54336"
AGOC-3A,3,"2016/12/04 08:00:00","1,43046"
Appluimonia,5,"2016/12/04 08:00:00","1,19229"
Chlorodinine,5,"2016/12/04 08:00:00","0,8890389999999999"
Chlorodinine,2,"2016/12/04 08:00:00","0,6545179999999999"
Methylosmolene,2,"2016/12/04 08:00:00","0,6527390000000001"
Methylosmolene,9,"2016/12/04 08:00:00","0,6073339999999999"
Methylosmolene,8,"2016/12/04 08:00:00","0,603957"
AGOC-3A,2,"2016/12/04 08:00:00","0,529782"
Appluimonia,6,"2016/12/04 08:00:00","0,510043"
Chlorodinine,9,"2016/12/04 08:00:00","0,456762"
AGOC-3A,8,"2016/12/04 08:00:00","0,386702"
Appluimonia,8,"2016/12/04 08:00:00","0,349669"
Appluimonia,2,"2016/12/04 08:00:00","0,34469299999999997"
Chlorodinine,8,"2016/12/04 08:00:00","0,32474000000000003"
Methylosmolene,1,"2016/12/04 08:00:00","0,324471"
AGOC-3A,1,"2016/12/04 08:00:00","0,259655"
AGOC-3A,9,"2016/12/04 08:00:00","0,258799"
AGOC-3A,6,"2016/12/04 08:00:00","0,237014"
Chlorodinine,1,"2016/12/04 08:00:00","0,236734"
Methylosmolene,3,"2016/12/04 08:00:00","0,220761"
Chlorodinine,6,"2016/12/04 08:00:00","0,20869900000000002"
AGOC-3A,5,"2016/12/04 08:00:00","0,205458"
Appluimonia,9,"2016/12/04 08:00:00","0,20008199999999998"
Methylosmolene,7,"2016/12/04 08:00:00","0,15928"
Appluimonia,7,"2016/12/04 08:00:00","0,142824"
AGOC-3A,7,"2016/12/04 08:00:00","0,134861"
Methylosmolene,5,"2016/12/04 08:00:00","0,08392920000000001"
Appluimonia,1,"2016/12/04 08:00:00","0,0620369"
Methylosmolene,6,"2016/12/04 08:00:00","0,0253555"
Chlorodinine,4,"2016/12/04 09:00:00","2,09848"
Methylosmolene,4,"2016/12/04 09:00:00","1,99687"
Appluimonia,4,"2016/12/04 09:00:00","1,94625"
AGOC-3A,4,"2016/12/04 09:00:00","1,92027"
Methylosmolene,3,"2016/12/04 09:00:00","1,78806"
Appluimonia,3,"2016/12/04 09:00:00","1,70358"
Methylosmolene,8,"2016/12/04 09:00:00","1,04429"
AGOC-3A,9,"2016/12/04 09:00:00","0,965859"
Appluimonia,7,"2016/12/04 09:00:00","0,914013"
Chlorodinine,9,"2016/12/04 09:00:00","0,731027"
Methylosmolene,9,"2016/12/04 09:00:00","0,715675"
Chlorodinine,3,"2016/12/04 09:00:00","0,577944"
AGOC-3A,6,"2016/12/04 09:00:00","0,576024"
Methylosmolene,7,"2016/12/04 09:00:00","0,552236"
AGOC-3A,3,"2016/12/04 09:00:00","0,538"
Chlorodinine,6,"2016/12/04 09:00:00","0,46784"
Appluimonia,6,"2016/12/04 09:00:00","0,453991"
Appluimonia,8,"2016/12/04 09:00:00","0,42638"
AGOC-3A,2,"2016/12/04 09:00:00","0,416393"
Chlorodinine,1,"2016/12/04 09:00:00","0,41405600000000004"
AGOC-3A,5,"2016/12/04 09:00:00","0,396654"
AGOC-3A,8,"2016/12/04 09:00:00","0,351396"
Appluimonia,9,"2016/12/04 09:00:00","0,326206"
Methylosmolene,6,"2016/12/04 09:00:00","0,321311"
Appluimonia,1,"2016/12/04 09:00:00","0,304835"
Chlorodinine,5,"2016/12/04 09:00:00","0,299639"
AGOC-3A,1,"2016/12/04 09:00:00","0,258288"
Methylosmolene,2,"2016/12/04 09:00:00","0,211583"
Appluimonia,5,"2016/12/04 09:00:00","0,205893"
Appluimonia,2,"2016/12/04 09:00:00","0,18673299999999998"
Methylosmolene,5,"2016/12/04 09:00:00","0,174701"
AGOC-3A,7,"2016/12/04 09:00:00","0,165901"
Methylosmolene,1,"2016/12/04 09:00:00","0,11129"
Chlorodinine,8,"2016/12/04 09:00:00","0,10038899999999999"
Chlorodinine,7,"2016/12/04 09:00:00","0,0475294"
Chlorodinine,2,"2016/12/04 09:00:00","0,0387793"
Methylosmolene,3,"2016/12/04 10:00:00","5,48622"
Chlorodinine,3,"2016/12/04 10:00:00","3,63858"
AGOC-3A,3,"2016/12/04 10:00:00","2,21712"
Chlorodinine,4,"2016/12/04 10:00:00","2,0704100000000003"
AGOC-3A,4,"2016/12/04 10:00:00","1,8958300000000001"
Methylosmolene,4,"2016/12/04 10:00:00","1,7260600000000001"
Appluimonia,4,"2016/12/04 10:00:00","1,72377"
Chlorodinine,7,"2016/12/04 10:00:00","1,46623"
Methylosmolene,5,"2016/12/04 10:00:00","1,2946499999999999"
Methylosmolene,8,"2016/12/04 10:00:00","0,984176"
Appluimonia,8,"2016/12/04 10:00:00","0,8601920000000001"
Appluimonia,6,"2016/12/04 10:00:00","0,620515"
Appluimonia,7,"2016/12/04 10:00:00","0,558178"
Chlorodinine,1,"2016/12/04 10:00:00","0,545397"
Chlorodinine,6,"2016/12/04 10:00:00","0,505972"
Methylosmolene,6,"2016/12/04 10:00:00","0,496768"
Methylosmolene,9,"2016/12/04 10:00:00","0,492784"
AGOC-3A,9,"2016/12/04 10:00:00","0,474308"
Methylosmolene,7,"2016/12/04 10:00:00","0,418019"
Chlorodinine,9,"2016/12/04 10:00:00","0,409279"
Appluimonia,5,"2016/12/04 10:00:00","0,374822"
AGOC-3A,6,"2016/12/04 10:00:00","0,24569100000000002"
AGOC-3A,7,"2016/12/04 10:00:00","0,23839"
AGOC-3A,5,"2016/12/04 10:00:00","0,225126"
Appluimonia,3,"2016/12/04 10:00:00","0,215022"
Appluimonia,1,"2016/12/04 10:00:00","0,213911"
AGOC-3A,1,"2016/12/04 10:00:00","0,186619"
Chlorodinine,8,"2016/12/04 10:00:00","0,18647"
Chlorodinine,5,"2016/12/04 10:00:00","0,15573299999999998"
Appluimonia,2,"2016/12/04 10:00:00","0,150472"
Chlorodinine,2,"2016/12/04 10:00:00","0,136579"
AGOC-3A,8,"2016/12/04 10:00:00","0,09789220000000001"
Methylosmolene,1,"2016/12/04 10:00:00","0,040108099999999994"
AGOC-3A,2,"2016/12/04 10:00:00","0,032511399999999996"
